6.975774533877766581e-01,1.000000000000000222e+00,1.874662466720059095e+00,2.097860509972396148e+00
1.983933264117430928e-01,1.000000000000000000e+00,9.103381661276489512e-01,2.073202815056759629e+00
7.849770781408467180e-01,9.999999999999996669e-01,2.581481949685819899e+00,2.944442311450704342e+00
9.119005947553380231e-01,1.000000000000006439e+00,5.807578270899426798e+00,9.404847853282321424e+00
6.241402398082857017e-01,1.000000000000000444e+00,2.521957859868142471e+00,3.262223835189029586e+00
6.080907793958568730e-01,9.999999999999993339e-01,1.805224983975892039e+00,2.980270132917680836e+00
6.548616414558070531e-01,1.000000000000000222e+00,9.688247050583997932e-01,1.902182076071230243e+00
2.132877213563857399e-01,1.000000000000000444e+00,8.597051009650638775e+01,1.041505303887765734e+02
6.953762670135382740e-01,1.000000000000000444e+00,7.860542895552888876e-01,1.044914839825012987e+00
8.495980980965138762e-01,1.000000000000000666e+00,2.507922739507112198e+00,6.313532311285759313e+00
5.891607203033938367e-01,9.999999999999992228e-01,2.036163488764644924e+00,3.353295507838681022e+00
2.837466142183524553e-01,9.999999999999996669e-01,3.652298031843943136e+02,4.827139960700317829e+02
8.617043125144863147e-01,1.000000000000000444e+00,1.917151461657075062e+00,2.698743552266923196e+00
6.576575437470766339e-01,9.999999999999994449e-01,1.115065898326793103e+01,2.151313263465715409e+01
8.980805478831247468e-01,9.999999999999995559e-01,1.258923138002632447e+00,1.997437665307632004e+00
2.201748859426694294e-01,9.999999999999998890e-01,6.083699992063659856e+00,9.053163981882866196e+00
8.181146497367440817e-01,1.000000000000000444e+00,1.554028344659754923e+00,6.002989192374875493e+00
8.331181308050815693e-01,9.999999999999990008e-01,5.786711793247164337e+00,1.175377567639423759e+01
7.365678265941811853e-01,9.999999999999997780e-01,2.646544391360446724e+00,4.093369696335987129e+00
5.766924450509774980e-01,9.999999999999998890e-01,1.051869147690935202e+00,2.209430414493102290e+00
9.435257831957556407e-01,9.999999999999993339e-01,3.575050373492405065e+00,5.401762569715198303e+00
3.520479789615054700e-01,1.000000000000000222e+00,4.561206569497503693e+00,4.914108066720627832e+00
4.970185200922027091e-01,1.000000000000000000e+00,8.616475113596863133e-01,3.574396538701333004e+00
3.159421660533861531e-01,9.999999999999998890e-01,2.946980926278614632e+00,3.473278588729423078e+00
5.011225163052719367e-01,9.999999999999992228e-01,6.810075176626436466e+00,1.241253593412901601e+01
9.091832818002204553e-01,1.000000000000000000e+00,1.018167361676374005e+00,1.617715515386432212e+00
9.456330717918729478e-01,9.999999999999997780e-01,2.147262513354760483e+00,3.096421194948379974e+00
7.790386819872713309e-01,1.000000000000000000e+00,2.725217810828862053e+00,4.645521374628846623e+00
5.520181264735256610e-01,1.000000000000000888e+00,7.552826834082612129e-01,4.589152924633778774e+00
5.552372410533397140e-01,9.999999999999998890e-01,1.119137851528186234e+00,2.031785331084857482e+00
8.971397384529480323e-01,9.999999999999996669e-01,1.821158500915170508e+00,3.059445914024466529e+00
8.142266640141345713e-01,9.999999999999998890e-01,3.862093213866101493e+00,6.654638248791457045e+00
9.463820666229073586e-01,1.000000000000000444e+00,7.156085457210076939e+00,1.791333443590580643e+01
7.480787792899646904e-01,1.000000000000000444e+00,2.076568061676548282e+01,5.997575780426281966e+01
4.739550196254528336e-01,9.999999999999996669e-01,2.535107454785995529e+00,4.658520620342000207e+00
8.654402802507714654e-01,9.999999999999997780e-01,9.026074998987086984e-01,4.896306660784901510e+00
6.707172291868280789e-01,1.000000000000000000e+00,1.670187278223506100e+00,2.231132604530565278e+00
7.191272159300393652e-01,1.000000000000002442e+00,1.755085321712783530e+00,3.141971417454920257e+00
5.471054056918623898e-01,9.999999999999984457e-01,6.985043185826662615e-01,2.857348447611974152e+00
1.508382224040636654e-01,9.999999999999924505e-01,2.657930252400046545e+00,2.864270337498016517e+00
3.384631162241428792e-01,9.999999999999998890e-01,2.730265150418085263e+00,3.532770808140154983e+00
4.594130583033188553e-01,1.000000000000000444e+00,3.643816857258726571e+01,3.681962695508788386e+01
8.395371496698409430e-01,1.000000000000000444e+00,1.602306396116892406e+00,2.709239042335485514e+00
6.620346921779697580e-02,9.999999999999997780e-01,5.903667647540167707e+01,6.306877117185216264e+01
5.881000119447804542e-01,1.000000000000000222e+00,1.201004200603804417e+00,2.943446727335017332e+00
5.300363320479335449e-01,9.999999999999994449e-01,2.057415231380874232e+00,1.816433226335564655e+01
3.219355566552778436e-01,9.999999999999996669e-01,2.043940626436492281e+01,2.832778003039320680e+01
6.706157327303210458e-01,1.000000000000002220e+00,1.301498481483965408e+00,1.355175588621738036e+00
4.461233147868752802e-01,9.999999999999998890e-01,1.356456999337979807e+00,1.936985959124464918e+00
4.453882469322903437e-01,9.999999999999997780e-01,2.105692373046017085e+00,2.447673426843244293e+00
8.516688298459127449e-01,1.000000000000000444e+00,2.097633398396144155e+00,4.291328834207389420e+00
7.321925778382920580e-02,1.000000000000000222e+00,5.694968593659052836e+00,6.475640659208905525e+00
5.953231706410969659e-01,1.000000000000000444e+00,9.958978482798289678e-01,1.342160887802547942e+00
7.877929406033349347e-01,1.000000000000000000e+00,1.756864561085741272e+01,4.813029848463354199e+01
6.918143305912961560e-01,1.000000000000000000e+00,1.430982679255593304e+00,1.987153540312436739e+00
9.936883735485121383e-01,1.000000000000000000e+00,1.144572102099622946e+01,1.339872661037375678e+01
7.438214970438254969e-01,9.999999999999997780e-01,2.006903350234014560e+00,2.593868031406859398e+00
2.865042228477949759e-01,9.999999999999992228e-01,2.268521826104497485e+00,2.286271683423654277e+00
4.635436712097842360e-01,9.999999999999994449e-01,3.156054839908252418e+00,4.542601681759573573e+00
8.311850645473644050e-01,1.000000000000000222e+00,1.357319512568429420e+00,1.643777974725142643e+00
9.327015409456056449e-01,1.000000000000000444e+00,1.032590625416901720e+00,2.797187699588128140e+01
9.103382023609631890e-01,1.000000000000000888e+00,5.980986558547759735e+00,1.008505374067217275e+01
8.909787501516683861e-01,9.999999999999998890e-01,7.378686261068470031e+00,8.687079893015042131e+00
5.471829872552523844e-01,1.000000000000000000e+00,7.860938585034159765e+00,8.497479725307892195e+00
9.593559151356836345e-01,9.999999999999994449e-01,2.423838171072979719e+00,1.200660393279944849e+01
7.540461122235881941e-01,9.999999999999998890e-01,1.538200000673158874e+00,2.612661643870223926e+00
3.520047972442865714e-01,1.000000000000000222e+00,5.042699693923128557e+00,1.131038379270796526e+02
4.538679118562399806e-01,9.999999999999994449e-01,1.293397662257618430e+00,2.731471816010089704e+00
3.747405165565494967e-01,1.000000000000000222e+00,1.698266068960617403e+01,3.090364955103248690e+01
9.957025589843291336e-01,1.000000000000000000e+00,1.119043983746039972e+00,1.295078974355402313e+00
5.037210355580077348e-01,1.000000000000000888e+00,1.858526528514207410e+00,1.886547648867256122e+00
8.699448573851999988e-01,9.999999999999990008e-01,1.105962197795312907e+00,2.512629312074180277e+00
6.048402644357050439e-01,1.000000000000000222e+00,3.887673731442120584e+01,9.827122975474955524e+01
9.419549722801000557e-01,1.000000000000000666e+00,1.240420416220425759e+00,1.568652789148494708e+00
5.754817165689073422e-01,1.000000000000000000e+00,3.284989998329142402e+00,7.360682686745372294e+00
3.946457760233623158e-01,9.999999999999998890e-01,8.881141956662795822e-01,3.831673749390990480e+00
6.208385758290924095e-01,1.000000000000000222e+00,1.695461715561960014e+00,2.026260182367635387e+00
4.788470049473906309e-01,1.000000000000001110e+00,6.800198728883318777e-01,1.409890229502454684e+00
4.964729451851982445e-01,1.000000000000000000e+00,3.702657570467745352e+00,5.216273815667080704e+00
8.661834471800939905e-01,1.000000000000000222e+00,1.449996651922321300e+00,6.672896031099513792e+00
8.980826768819512029e-01,9.999999999999990008e-01,2.437432218604053347e+00,3.036161028484375191e+00
7.143376310806496265e-01,1.000000000000001110e+00,5.668514717302024941e+00,6.659387008493451887e+00
8.498788640888089718e-01,1.000000000000000000e+00,3.880038095409352294e+00,4.703991003587283615e+00
6.196504651483216719e-01,9.999999999999998890e-01,2.389798504777560062e+00,1.227560685453603107e+01
9.495321644730989608e-01,1.000000000000000222e+00,2.953263724163516901e+00,1.028042692111167256e+01
5.972665883650496443e-01,1.000000000000000666e+00,1.641082637979094017e+01,4.226113357216725319e+01
2.712748349602154274e-01,9.999999999999993339e-01,8.265247771987457304e-01,1.078268089547815389e+00
8.941825109022819573e-01,9.999999999999998890e-01,1.145016396897988065e+00,3.324824746123025587e+00
7.360504916186937363e-01,1.000000000000000666e+00,8.326255378799389817e-01,1.389022337773077265e+00
8.193197866105093874e-02,9.999999999999998890e-01,1.628689868686052478e+00,3.176240492301374285e+00
7.900432589554164942e-01,1.000000000000000222e+00,1.861236129753261359e+00,1.918662220613965630e+00
6.263366748193937017e-01,9.999999999999998890e-01,3.318994702578955014e+00,4.812668717252348571e+00
3.260854613631342103e-01,1.000000000000001110e+00,3.316787764904411517e+00,4.481238529148106942e+00
4.255007628988023427e-01,9.999999999999996669e-01,3.747835958606648976e+00,3.946197778885552232e+00
1.737303078210750695e-01,1.000000000000000222e+00,9.776243000654515924e+01,1.063233529158108013e+02
6.926819762614776499e-01,1.000000000000000222e+00,1.580593875122930037e+00,1.844458446858292300e+00
4.842613366782995699e-01,9.999999999999994449e-01,3.319180595270989631e+00,4.265157790502427382e+00
8.377042223459254533e-01,1.000000000000000444e+00,8.661434362470879833e+00,1.757852651542488687e+01
8.415477339285091229e-01,1.000000000000000222e+00,1.112288438654162714e+00,3.266583472565506074e+00
4.590311447618864449e-01,9.999999999999972244e-01,2.803246027229417514e+00,5.651404981277917905e+00
9.683641829564437753e-01,1.000000000000000222e+00,1.140009046306122764e+00,1.489299781483121921e+00
6.755827880442434319e-01,1.000000000000000222e+00,4.371575029975959481e+00,8.901445509191498573e+00
8.159931665967181669e-01,1.000000000000000222e+00,2.373612967151829345e+00,3.912999658741797671e+00
5.656579552510859754e-01,1.000000000000000888e+00,2.261726026991323302e+00,4.520985957363347296e+00
6.994882865641451897e-01,9.999999999999994449e-01,1.615481314133812241e+00,3.274510465777968893e+00
7.022647945722755303e-01,1.000000000000000222e+00,9.295675178812475847e-01,1.080078664996439786e+00
8.693801579332300911e-01,9.999999999999983347e-01,1.222065608007339765e+00,1.227978300124931810e+00
3.346721357790797824e-01,1.000000000000000000e+00,2.514413873939133737e+00,5.408985638462001866e+00
5.570853123325577583e-01,9.999999999999993339e-01,2.475349218897748838e+00,2.787914880242473803e+00
2.767399342594175082e-01,9.999999999999995559e-01,2.713880139217990539e+00,5.679819217131424125e+00
1.991101303911525233e-01,1.000000000000000000e+00,3.505978994655917447e+00,3.860595115935671728e+00
4.947422219611313787e-01,9.999999999999996669e-01,2.071801557444316266e+00,1.343864224190649459e+01
9.290944253987248880e-01,1.000000000000000444e+00,1.428404662258699220e+00,2.070618971789125240e+00
9.995494734455806496e-01,1.000000000000000000e+00,1.021918698830283745e+01,2.963282150606572074e+01
9.271722971318953066e-01,9.999999999999997780e-01,8.708009422771329611e+00,1.234475521602723269e+01
3.293621380510997065e-01,1.000000000000000444e+00,8.506610477592498887e-01,2.045531844584904224e+00
3.249415197204858496e-01,1.000000000000000222e+00,3.480783646060562564e+00,3.826166619618573073e+00
9.548849051341232741e-01,9.999999999999990008e-01,8.839612659037523912e+00,1.125763687447133066e+01
3.138062500237173702e-01,9.999999999999997780e-01,2.865341088442105555e+00,3.225954531569906969e+00
8.209668351677322784e-01,9.999999999999985567e-01,9.775911574907022450e-01,1.009708197151985676e+00
9.128118498057212760e-01,1.000000000000000666e+00,1.455416762609718546e+02,1.642740130009440520e+02
2.412988166906183396e-01,1.000000000000000222e+00,1.082353445473761777e+00,1.747966405423525105e+00
5.246660262183839851e-01,1.000000000000000222e+00,5.598559073669667541e+00,6.150596312331422233e+00
9.974488453309202640e-01,9.999999999999996669e-01,3.703545641964780533e+00,5.688598645749502580e+00
5.840115955405466019e-01,1.000000000000000222e+00,1.835850544935355266e+00,3.933082612963374025e+00
2.654456548049803355e-01,9.999999999999996669e-01,6.450801361412207946e+00,8.382903890162737071e+00
5.300645472856431173e-01,9.999999999999997780e-01,1.415185267294800875e+00,1.459831871827782956e+00
7.145734141040607224e-01,9.999999999999996669e-01,8.113377090752248444e-01,1.036131398267416071e+00
2.416585240346110774e-01,9.999999999999994449e-01,1.505080033788875893e+00,2.649346978467773894e+00
7.937071714269832157e-01,9.999999999999997780e-01,5.703494680391345106e+00,1.988935857070347168e+01
9.494770597435185921e-01,9.999999999999998890e-01,1.761516742738490038e+01,2.058375831161088243e+01
6.145802654962967404e-01,9.999999999999921174e-01,1.265621191541593582e+00,3.122981977275610888e+00
6.773412097440686397e-01,9.999999999999991118e-01,4.075982681135386976e+00,6.873199116616058646e+00
8.965261157694122129e-01,9.999999999999998890e-01,5.369458711413194862e+00,1.417079152423209010e+01
9.033548744579505962e-01,1.000000000000000000e+00,5.004456263496597224e+00,1.799181188676552878e+01
9.698263358467592576e-01,1.000000000000000666e+00,4.087011395539528635e+00,5.162033440420294106e+00
5.981162065130783967e-01,9.999999999999991118e-01,8.944717376359432315e-01,1.553975543818430838e+00
7.860313422300015951e-01,9.999999999999995559e-01,6.618756154950905746e+00,1.368402404557934560e+01
3.377639072574657453e-01,1.000000000000000222e+00,2.075556450719752810e+00,2.771391825876554638e+00
8.003499414998802575e-01,9.999999999999998890e-01,5.976349276818517353e+00,9.526620892250276640e+00
8.543499296960924694e-01,9.999999999999997780e-01,1.447352883137975610e+00,3.973976517599469460e+00
5.852183047078322042e-01,1.000000000000000444e+00,1.787453938336494019e+00,3.155464102154539763e+00
7.703483732685686425e-01,9.999999999999990008e-01,1.154965571531002988e+00,1.230750137516822162e+00
5.486679069815556531e-01,9.999999999999998890e-01,1.352443269545238191e+00,1.393830569968566024e+00
9.496178804703946374e-01,9.999999999999995559e-01,4.368627839231066901e+01,8.420656900129731071e+01
8.258232299851233638e-01,1.000000000000000000e+00,4.673928522194294111e+00,7.109965178616913128e+00
3.505404779811134852e-01,1.000000000000000444e+00,1.211772490224926502e+00,5.398601392964734735e+00
8.090306727187482339e-02,9.999999999999997780e-01,2.353483662245271546e+01,4.543687743399559054e+01
6.739711852254517410e-01,9.999999999999996669e-01,1.373623138925179399e+00,1.499284785474246151e+00
9.335133272029163543e-01,1.000000000000000222e+00,3.773382014354663028e+00,7.017552379314433431e+00
5.512792055456033902e-01,1.000000000000000222e+00,1.604468449087512738e+00,2.466635584437665951e+00
7.316810227248390364e-01,9.999999999999997780e-01,1.561725940815157720e+01,2.240827467912410143e+01
5.386717776459711837e-01,1.000000000000000000e+00,9.133173200339433917e-01,5.865267696425961574e+00
7.267384951128884607e-01,9.999999999999997780e-01,1.672449030539133075e+00,2.250437887283562866e+00
3.607405762837914698e-01,1.000000000000000000e+00,1.017235198504216509e+00,2.352842117327371696e+00
7.030935656577880222e-01,9.999999999999995559e-01,1.034253420753283059e+01,1.165187908980574782e+01
7.494531236281032349e-01,9.999999357328007710e-01,3.654077899534244445e+00,4.587975640502281571e+00
7.190182268317085734e-01,9.999999999999992228e-01,2.522421701187908649e+00,3.691676129122880567e+00
5.266487415415609386e-01,9.999999999999997780e-01,1.294357981421683590e+01,1.818810385038763755e+01
5.305621976516899929e-01,1.000000000000000444e+00,3.373149736496070084e+00,1.048382981392187396e+01
5.732426120112044110e-01,9.999999999999993339e-01,2.790460787025655254e+00,2.812854426109468786e+00
9.209412956318172583e-01,9.999999999999996669e-01,6.117939902839302668e+00,7.424900925376761052e+00
6.099473155094147225e-01,1.000000000000000444e+00,1.255105815122856461e+00,1.482812205589977728e+00
5.614996210425231560e-01,1.000000000000000000e+00,2.407517830685358629e+00,2.472970841982519818e+00
1.646546925646033555e-01,9.999999999999995559e-01,2.662314230940841853e+01,3.129577869657859779e+01
9.134917859860610667e-01,9.999999999999990008e-01,7.353157742555163523e+00,1.487117995775957091e+01
5.100954446369883044e-01,9.999999999999995559e-01,2.014344170144436674e+00,2.721825069660761542e+00
6.021519058957651716e-01,1.000000000000000222e+00,2.736762471699100807e+00,3.917447583647158726e+00
7.076064003243203171e-01,1.000000000000000222e+00,1.219951701428820812e+00,1.220648798255334455e+00
3.065493397357768046e-01,9.999999999999998890e-01,1.358542223343923272e+00,1.488434322321233294e+00
7.806815675945315558e-01,9.999999999999998890e-01,1.826366536594868473e+00,1.885816868636089438e+00
3.471304613578748421e-01,1.000000000000000444e+00,3.516270237105543206e+00,3.662328904370740990e+00
7.859088001146637970e-01,1.000000000000003775e+00,2.346709722885496952e+00,2.872586439414025694e+00
8.188575902667228901e-01,1.000000000000000000e+00,1.616190495898636170e+00,6.235775771410862589e+00
6.477424416723597256e-01,9.999999999999990008e-01,1.937621453161329166e+00,2.112137240248229464e+00
8.411035450026511651e-01,9.999999999999998890e-01,9.763498827288328297e-01,1.700397710462031142e+00
8.743527306600563653e-01,1.000000000000000000e+00,3.581208624857546319e+00,3.737960832736290762e+00
8.970260199559451086e-01,1.000000000000000666e+00,1.491106657907059319e+00,2.573358062626012632e+00
3.279685207897043431e-01,9.999999999999998890e-01,3.899765210085417877e+00,4.126215016628438370e+00
8.815517582488991977e-01,9.999999999999995559e-01,1.549324913255678560e+00,2.084076649337524234e+00
5.601105117812112955e-01,1.000000000000000222e+00,2.935196982805322818e+00,3.887432266448601403e+00
2.384449996722728393e-01,9.999999999999981126e-01,2.331107449066477599e+00,2.525907851879304111e+00
8.725402792264425056e-01,1.000000000000000222e+00,1.610348339835150577e+00,1.639099152303359785e+00
3.130927848443516015e-01,1.000000000000000222e+00,6.995537905014691527e-01,1.300658904945007244e+00
3.538297370658369245e-01,1.000000000000000222e+00,1.281093130483517806e+00,2.425476471615330532e+00
5.272651433273634058e-01,9.999999999999998890e-01,7.287144072684258234e+00,3.541154855867649331e+01
4.815803504350245068e-01,1.000000000000000222e+00,6.694630301788305360e+01,9.961021416319886157e+01
4.342707914622310206e-01,9.999999999999998890e-01,2.342005476453180357e+00,7.108369303912482451e+00
8.113805444026562785e-01,9.999999999999995559e-01,1.327843576271926285e+00,2.262280240118103691e+00
3.444124025689601076e-01,9.999999999999998890e-01,2.932555514836258936e+01,4.431942694106734137e+01
7.875764603602219971e-01,9.999999999999996669e-01,9.384869139086450929e+00,1.535736990845353311e+01
7.292715010455440572e-01,9.999999999999998890e-01,1.572859169189445350e+00,2.181472297023830720e+00
7.299309909913903605e-01,1.000000000000000222e+00,8.231508083964584888e-01,1.177836098855531866e+00
9.368119752196452099e-01,1.000000000000000222e+00,2.462313344968243722e+00,4.077863718469118659e+00
8.711977806616225672e-01,9.999999999999996669e-01,1.763720509941188341e+00,4.698194630725321730e+00
9.547324049543879365e-01,9.999999999999993339e-01,2.507476837162951000e+00,1.111361890814304410e+01
8.449197198632337757e-01,1.000000000000000444e+00,1.117679336192201278e+00,1.297233131387581784e+00
8.471409590274735502e-01,9.999999999999986677e-01,1.473077208441272212e+00,3.551206821656987422e+00
9.299205597229989184e-01,1.000000000000000666e+00,1.994809390480716482e+00,2.671580726472320588e+00
8.440650231069704024e-01,1.000000000000000000e+00,3.105300775652648060e+00,4.162398607188680266e+00
5.874203315869697128e-01,1.000000000000000444e+00,3.440085942783422723e+00,1.624059267716103250e+01
5.918970781589648622e-01,1.000000000000000000e+00,6.748290171557409067e+00,8.513712488871172823e+00
5.950957975117697751e-01,1.000000000000000666e+00,1.816872705866605875e+00,3.311005460757562968e+00
4.002842092210695535e-01,1.000000000000000444e+00,6.754702935432354671e+00,9.488529025731269329e+00
3.066496673828097430e-01,9.999999999999993339e-01,5.820682848267468845e-01,2.050228055790273007e+00
6.167044813297049011e-01,9.999999999999997780e-01,1.251742067327208829e+00,2.082975921280215026e+00
3.411297964071166589e-01,1.000000000000000666e+00,3.357758364733871570e+00,7.762855390403640143e+00
6.450012570454977112e-01,1.000000000000000000e+00,2.914621944542421073e+00,4.634424163122664808e+00
7.822328046487674325e-01,9.999999999999998890e-01,1.983713142604389912e+00,5.888523885417098924e+00
5.486393581593065338e-01,1.000000000000000444e+00,8.977628530565407994e-01,1.037026386160126989e+00
6.559868123193898226e-01,9.999999999999998890e-01,2.530383953054979429e+00,3.940883244029389498e+00
7.900185259041860864e-01,9.999999999999996669e-01,7.642941062901314808e+00,1.093952801594397961e+01
5.857158970624258831e-01,1.000000000000000222e+00,6.212195603341097438e+00,7.247784392956741151e+00
8.734604283579031625e-01,1.000000000000000222e+00,6.379946943961847694e+00,7.652720758993114991e+00
6.200210204231471067e-01,9.999999999999997780e-01,8.449209906889118216e+00,8.803996476999161658e+00
8.117698256986718430e-01,9.999999999999998890e-01,5.122030062546801155e+00,7.123232889193699791e+00
8.002894655393660850e-01,9.999999999999994449e-01,9.506017146979884869e-01,2.380559232697242233e+00
6.843804050155761765e-01,9.999999999999993339e-01,7.733689147184937163e+00,9.446159604610844696e+00
3.582232859189973806e-01,1.000000000000000222e+00,9.379317473006797412e-01,2.201772245077989965e+00
5.569909315558129181e-01,1.000000000000000222e+00,1.554687211703346339e+00,2.087784472279001324e+00
5.387408927268807490e-01,9.999999999999991118e-01,5.851641942712377897e+01,6.834094167877472614e+01
1.334663920188852160e-01,1.000000000000000222e+00,1.501033256509271441e+00,1.617082849574938752e+00
5.191622806122920819e-01,1.000000000000000222e+00,2.430909435858993994e+00,2.988334334767981826e+00
5.306778554092125288e-01,1.000000000000000000e+00,6.863264464318064029e+00,1.736862541917974667e+01
9.274879139644582882e-01,9.999999999999995559e-01,2.602169652287836144e+00,4.019899064905877673e+00
7.612521108221413924e-01,9.999999999999997780e-01,9.081467628518246071e-01,2.344518080626358358e+00
5.336726632125257108e-01,9.999999999999998890e-01,2.033675211873745337e+00,5.496038512917233554e+00
8.971784735083305762e-01,9.999999999999991118e-01,1.219221153142187264e+00,3.381545965201031567e+00
3.504038351286065667e-01,9.999999999999945599e-01,1.036555431888319312e+01,1.495467833915297895e+01
8.012511070689374293e-01,1.000000000000000222e+00,1.184752709908281298e+00,2.812566263845109216e+00
6.355656063921992782e-01,9.999999999999851230e-01,9.956606417314943780e-01,3.522907596151401144e+00
9.473374659487799887e-01,9.999999999999916733e-01,1.420214736711693959e+00,2.289230443450595232e+00
6.784454753761656187e-01,1.000000000000000000e+00,8.721943662292213073e-01,1.683086197476145518e+00
7.457246164695839896e-01,1.000000000000005329e+00,2.824226047753046309e+00,7.111220452051367324e+00
4.616286191893254065e-01,1.000000000000000222e+00,7.860546645616183214e-01,1.697858730290429108e+00
7.694482240198763368e-01,1.000000000000002442e+00,8.275314580062874681e-01,1.486422676190617853e+00
6.490114296161856311e-01,9.999999999999997780e-01,1.047654574652873150e+00,1.457178361821092283e+00
4.769297239695375890e-01,9.999999999999998890e-01,1.782383195167399403e+00,1.913423711907798808e+00
9.468632938555977541e-01,1.000000000000000444e+00,1.734885238450945666e+00,7.008699182328252952e+00
5.524983518416796135e-01,1.000000000000000000e+00,1.584515545118871493e+00,4.744979529873751822e+00
9.776337745878929120e-01,1.000000000000003553e+00,2.374687021812905030e+00,6.193065619315140324e+00
5.921410131833072521e-01,1.000000000000000444e+00,1.453440601636704299e+00,1.694373231925276002e+00
3.097708756006605224e-01,9.999999999999994449e-01,4.158583737758148935e+00,6.458897667082904803e+00
6.039798352035117279e-01,9.999999999999997780e-01,1.107117286954004065e+01,1.359663563544925680e+01
6.994396781962939347e-01,1.000000000000001110e+00,8.193718744433821088e-01,1.725921348538304922e+00
4.463974002213038639e-01,1.000000000000000666e+00,8.370241525218479195e-01,1.031927991024084168e+00
7.318617493697747722e-01,1.000000000000000000e+00,1.071122778885521543e+00,4.432211828584263991e+00
7.751240239981945779e-01,1.000000000000000222e+00,1.512996497989729905e+00,4.195202828972503184e+00
7.189939612190089369e-01,9.999999999999998890e-01,9.960558432646802185e-01,1.019509292753097318e+00
3.966843256140243912e-01,9.999999999999996669e-01,5.960943692581890385e-01,1.243991634113093436e+00
8.575756874818653008e-01,9.999999999999996669e-01,1.325766136103679438e+00,1.724176215992571981e+00
2.660433275593543367e-01,9.999999999999998890e-01,5.457852464691737460e+00,5.612116258339487906e+00
7.941438085729920493e-01,9.999999999999997780e-01,5.804779164120333235e+00,1.193151003877457761e+01
