5.103847368615168634e-01,4.919087422338786486e-01,3.160086456492519069e-01,3.733977541002737044e-01,1.003264518319633503e+01,2.076947372303372674e-02,9.324115026573065804e-03,8.643361659092246179e-05,1.510973406340629654e-01,1.170490435246452146e-02,8.556321077719802881e-02,3.266159719813511719e-01
6.467453469000806754e-01,4.956420682513411058e-01,7.280357541319305847e-02,3.539004725016742237e-01,9.989791256782734052e+00,2.934906938001613508e-01,1.089868811116710516e-02,1.121343737431821622e-04,1.577933460573123503e-01,8.212321677615907686e-03,2.036997317575554162e-02,3.983778397176487296e-01
8.779862183330995329e-01,4.648648757790602160e-01,2.638734876632762294e-01,3.981128527974761022e-01,5.301280073989294905e+00,7.559724366661990658e-01,9.041718855863094609e-03,6.203630938686213140e-05,1.882424951070081343e-01,9.861938257607406541e-03,4.027386243658936243e-02,2.132593398744326851e-01
6.349285061330682822e-01,3.956204304342245126e-01,9.712356882791382817e-02,4.250343464444736874e-01,1.871942179042744847e+00,2.698570122661365644e-01,9.284886363803956585e-03,7.218499868885170810e-05,1.237578331537787790e-01,8.891951671687334594e-03,8.828275979159101727e-02,5.422893791716756340e-01
8.377580210399426797e-01,4.510327018292972223e-01,2.137801828502231272e-01,4.595964852544643930e-01,3.211913229836897976e+00,6.755160420798853593e-01,1.046059644787604610e-02,5.323180208020988620e-05,1.104050846224556293e-01,9.148580487704520772e-03,8.555590494464786200e-02,2.924158046821616619e-01
9.082839550904384662e-01,4.716987144165754042e-01,2.348465553912227818e-02,4.107464720278736769e-01,4.263150229889023812e+00,8.165679101808769325e-01,1.123668664585735638e-02,3.432865742837351423e-05,1.160007583872022241e-01,1.153467831862918513e-02,9.390471520337122235e-02,2.596480217109464750e-01
9.876651891571430752e-01,2.768632527755229833e-01,2.101146701714495246e-01,2.880921046560082632e-01,4.211730340720692967e-01,9.753303783142861505e-01,1.098740715138571584e-02,2.950080137294513376e-05,2.483816485734043900e-01,9.662127524475537174e-03,8.749082854712726676e-02,2.956272525180062560e-01
8.551930477145919252e-01,4.874093769061483283e-01,1.912711442409904539e-01,3.709598033647394932e-01,1.005721846209993053e+01,7.103860954291838503e-01,7.860999690180704713e-03,1.094504784524593776e-04,1.031928914640527495e-01,9.566326251544033862e-03,8.561424388588165235e-02,3.650593856520001346e-01
5.888114392523871032e-01,4.972870119883255335e-01,4.597124428539168806e-01,1.996254187589242557e-01,5.987946827042311071e+00,1.776228785047742065e-01,1.158589497289171794e-02,1.700136599502666626e-04,8.345469952651585199e-02,1.060296636743368777e-02,8.777327571068258005e-02,1.200645526078440994e-01
8.990490059271236678e-01,4.925462043587949257e-01,3.384558045660350234e-01,3.867243249697954188e-01,8.933512904773161623e+00,7.980980118542473356e-01,1.027757092770742106e-02,1.860941307545301457e-06,2.261435945792117375e-01,8.936357397047964626e-03,9.591075316653065175e-02,4.835465871869006893e-01
8.029657448249065688e-01,4.900648225081064568e-01,1.848250298862213203e-01,2.727408566428518588e-01,1.205755952180994406e+01,6.059314896498131375e-01,9.786359894475765708e-03,2.272723948922021782e-05,7.642486472024621891e-02,1.102697707553829815e-02,9.972137156997507024e-02,4.892077749778119822e-01
9.111396418129742436e-01,4.989955347755847814e-01,1.168454542957533676e-01,2.550060302936446588e-02,7.945978541014465435e+00,8.222792836259484872e-01,1.089404734253530786e-02,6.522248779482953303e-05,2.597459759802256962e-01,9.826601727040461601e-03,6.503028037977064135e-02,6.910907579810131596e-01
7.519801299602841826e-01,4.651078490309364377e-01,2.282187128981470747e-01,3.599217768338013324e-01,3.913404717341886663e+00,5.039602599205683653e-01,9.745579214484110034e-03,6.252021438522457029e-05,1.206955173300139628e-01,8.671933605486938090e-03,7.588911180406310818e-03,9.602176322046918067e-02
8.767204928860827806e-01,4.573243485887284465e-01,1.181016045294343564e-01,1.950515161706714573e-01,7.381389208329441898e-01,7.534409857721655612e-01,1.174127834780209351e-02,5.056601556402330627e-05,1.500006479470237242e-01,1.009048791748394860e-02,7.511737458436412718e-02,2.266372223685011456e-01
7.041292207964966465e-01,4.612452709652700711e-01,4.279307943705606965e-02,4.334770471451697138e-01,3.525897309100087806e+00,4.082584415929932931e-01,9.336295326637459799e-03,3.739897284774704240e-06,2.314786581944616728e-01,9.498251750026835000e-03,3.654764820011668219e-02,6.218649278782023559e-01
6.444525912846704729e-01,4.867993745098881941e-01,1.517309032100870869e-01,4.825278340018415157e-01,8.225277120459889346e+00,2.889051825693409459e-01,1.056717083169734887e-02,6.371808862768028371e-05,1.340416542775159092e-01,1.090701981916582936e-02,7.674748402918414592e-02,4.421068036041887472e-01
8.141016039957531536e-01,4.826743470015276150e-01,2.463331093617850132e-02,4.923121595416086183e-01,5.365355236532525218e+00,6.282032079915063072e-01,9.853066562063080708e-03,3.717447530028963887e-05,8.338189927957306846e-02,9.876713532770304074e-03,3.865645464060212672e-02,5.635213012092744611e-01
5.871256173342365159e-01,4.966194047321119687e-01,3.665358469076094305e-01,3.045969804276794646e-01,1.175632886108934372e+01,1.742512346684730318e-01,8.279647593250014440e-03,1.328060535604040659e-04,5.304571730676118507e-02,1.107443505206223353e-02,1.327845627930975859e-02,1.015147900387493030e-01
8.272645374879177282e-01,2.811131299479565082e-01,4.399132480662755196e-01,4.187933594591725095e-01,7.215361371504758203e-01,6.545290749758354565e-01,9.195933278176303058e-03,1.064911580048466544e-04,1.291404296457910328e-01,9.333997612798799678e-03,8.549079995134262200e-02,8.944492601447029401e-02
7.707484287965287173e-01,4.776259397664987527e-01,6.767522664387561060e-02,3.594575081958511498e-01,1.557981839126468149e+00,5.414968575930574346e-01,1.052475396648759783e-02,1.027721908293487808e-04,2.357663552448115707e-01,9.340062736048352146e-03,9.727794972655362526e-02,6.955439805311770529e-01
7.603690101548289393e-01,2.882994588825424365e-01,1.103950106200961810e-02,4.864462346869036780e-01,7.476470558679454426e-01,5.207380203096578786e-01,1.071544075121317469e-02,1.049125360178894721e-04,8.662339062891985519e-02,9.979070066477708362e-03,1.180557844118531631e-02,3.243029579233809301e-01
5.691945142010003122e-01,4.965551356904664426e-01,7.644950229436289768e-02,4.047903619049474933e-01,7.935348876291947740e+00,1.383890284020006245e-01,8.600839861565087383e-03,4.332313152984888690e-05,1.132676226101850814e-01,9.895590819444508024e-03,4.958090140094258136e-02,3.848164785387971909e-01
7.375585623666238710e-01,4.861640373898069023e-01,3.477624696780339808e-01,4.331838285912222863e-01,5.675521642306063264e+00,4.751171247332477421e-01,1.041980158112400245e-02,5.378406974609882833e-05,1.970518745567069741e-01,8.348246862659253198e-03,3.878405061601475357e-02,2.049156947596135758e-01
6.787488096029552498e-01,4.984357348634800289e-01,1.545408318580514806e-01,1.217937129919789419e-01,1.243619320537069761e+01,3.574976192059104996e-01,9.434516602069977637e-03,1.474580003927298990e-04,4.799162062387628963e-02,1.000944920914528628e-02,6.114254134864990919e-02,3.017561512961961512e-01
6.976281666294215089e-01,4.839797441017510971e-01,2.076903856435832196e-01,3.643295621009706720e-01,4.406780855742338687e+00,3.952563332588430178e-01,1.013275632906149824e-02,1.049048075756533875e-04,9.574808757089178779e-02,1.047038064835222569e-02,9.002216947970176353e-02,2.211646007456532503e-01
5.499001150397766491e-01,4.963417027741438559e-01,1.355768390046486471e-01,4.632487644283638795e-01,3.933801254370412614e+00,9.980023007955329817e-02,1.038837019577599531e-02,5.821077034139056093e-06,1.379702002022283602e-01,1.047821144335863222e-02,6.467435319633467461e-02,3.563190964328882826e-01
6.776753106963590012e-01,4.078111699827787762e-01,4.367524591591790545e-02,3.604544490405224844e-01,1.781145051491814790e+00,3.553506213927180024e-01,9.523216519072202901e-03,5.573432124178125536e-05,1.492611829298657045e-01,9.236620137608906114e-03,8.835310943267610240e-02,7.863478216427184364e-01
7.254678994687826510e-01,4.879495338311180541e-01,4.135034674951824085e-01,2.886848541418322034e-01,8.034855419304186341e+00,4.509357989375653020e-01,9.609121222685495026e-03,2.168297435295754810e-04,1.912784794360457008e-01,1.054932240351463650e-02,9.937240202392935706e-02,3.804785836618785888e-01
5.945816362764391183e-01,3.971995777843420616e-01,2.265423516348084032e-01,3.526484006799805448e-01,1.190836184959637833e+00,1.891632725528782366e-01,8.547170805459634521e-03,7.436276214138369870e-05,3.455803719076989966e-02,9.508035877829968188e-03,9.983442890538143932e-02,1.344164138901162708e-01
5.178288108514095267e-01,4.792851820660580242e-01,8.998970638805865729e-02,4.060280762330273907e-01,9.437383287818226663e+00,3.565762170281905341e-02,8.857437498200924214e-03,2.256905276295900054e-05,1.886391860069407955e-01,8.801640013521782116e-03,8.132753645765253281e-02,8.928705901579745419e-01
6.237367785013192556e-01,4.906700912093249767e-01,1.691374870678373499e-01,4.251688718981745385e-01,1.304209947852219820e+01,2.474735570026385112e-01,9.712626137575269131e-03,1.046119440291599807e-05,1.210104621998172036e-01,1.010455584198441566e-02,8.569655189188377098e-02,2.780323351641883489e-01
9.410859861515190605e-01,4.882255416610993826e-01,2.663506214463351451e-01,2.610693461716072639e-01,5.327326011650165505e+00,8.821719723030381211e-01,9.718203081900925189e-03,4.698071000287357249e-05,1.492104704101409607e-01,1.038390624553009629e-02,4.648456469618177794e-02,2.125854514791885030e-01
9.625457737168361394e-01,2.518226605788306816e-01,1.205236802757338049e-01,4.228349135533310266e-01,7.092414077554975993e-01,9.250915474336722788e-01,1.031611519817660950e-02,2.673483597625400600e-05,1.506515855665621073e-01,1.011048100083550630e-02,9.936370985345772955e-02,5.467955723179744876e-01
6.008092138576847097e-01,4.522087956364609362e-01,3.841147015468922288e-02,3.934362178320238157e-01,8.244210286288433664e-01,2.016184277153694193e-01,8.739812111465915939e-03,5.307830342530326376e-05,3.290259137561588054e-02,1.047013994862349036e-02,4.991572258563656966e-02,3.536917293654551209e-01
9.381337881797511269e-01,4.530750009735391992e-01,1.794152924514299530e-01,4.418721145869113909e-01,4.296117108414420294e+00,8.762675763595022538e-01,9.847029961402027631e-03,1.391961516797787599e-05,5.967653296345268310e-02,9.465603439195469440e-03,1.019311997268490533e-02,9.383168150094867155e-02
8.400395207036125411e-01,3.905021202804465630e-01,2.963342661802244593e-01,2.451594144477877157e-01,9.738242964834598059e-01,6.800790414072250822e-01,1.120940400771547676e-02,2.018410562521789751e-05,6.237454302030506076e-02,1.170500337612207474e-02,9.321650089575909959e-02,1.372043558262346918e-01
9.664441755018178259e-01,3.515662466403313147e-01,8.083765581515862941e-03,3.452410989251979423e-01,5.698607664099647474e-01,9.328883510036356519e-01,8.809722197049419182e-03,9.651050949201745951e-05,1.140766809352533884e-01,7.640484022752746206e-03,7.877343645035185180e-03,6.260488622993719554e-01
6.095193626953869792e-01,4.963925879899660498e-01,1.164660223537157258e-01,1.359034704104312152e-01,1.239287641988352284e+01,2.190387253907739584e-01,9.980781621086535702e-03,2.417327459386801642e-05,4.266705070321903659e-02,8.884921976388134024e-03,3.495085711194787642e-02,2.724686903040075547e-01
5.869500202806609002e-01,3.766860949398067593e-01,2.026059396004291080e-01,1.580351481068172914e-01,3.459880623243305475e-01,1.739000405613218003e-01,9.897416752079422203e-03,1.209446740910463143e-04,3.843533408468946533e-02,1.151291384914280257e-02,9.930991912746142680e-02,2.061627961576594226e-01
5.542843106151966737e-01,1.065773288987254541e-01,1.518457302970945277e-01,4.929852492685787846e-01,5.995617275122105960e-01,1.085686212303933473e-01,1.001091127353439386e-02,1.524969090994844243e-04,1.579232266768978432e-01,9.851383355380830681e-03,8.822359924451995961e-02,5.327525756857438566e-01
8.296933403153260445e-01,4.856884686730094658e-01,2.585060860459800214e-01,3.253662106795024433e-01,8.147323051582887388e+00,6.593866806306520889e-01,8.831658626834069936e-03,1.421303331211844418e-04,1.710215744278618111e-01,1.055461461558410835e-02,8.173950309623430333e-02,4.740181715160055598e-01
5.415537576048271573e-01,4.893819202731437001e-01,1.756020922262916395e-01,4.680422777081427177e-01,1.259900544694832014e+01,8.310751520965431460e-02,9.877500422232031452e-03,9.971093123846514416e-05,1.621480309894526295e-01,8.825296314631695532e-03,6.495967178455133717e-02,3.753187825736349348e-01
5.544135151564246744e-01,2.486225435138926243e-01,1.369233038448615658e-01,4.761791564059877913e-01,3.201008470126620598e-01,1.088270303128493488e-01,1.051991930577384632e-02,1.241262500431022009e-04,4.410787576486407957e-02,8.695924620600200411e-03,9.394011403274252214e-02,2.456423180800659800e-01
6.628356681980145382e-01,3.949288094895120338e-01,1.024014022506807564e-01,1.280217817011574666e-01,3.860990358901511543e-01,3.256713363960290764e-01,1.073009195959663542e-02,4.232810532104525254e-05,5.889221211764647523e-02,9.655027895669509100e-03,9.050305515807188783e-02,2.944596184053680510e-01
7.601401168361772154e-01,3.089908802217476991e-01,2.004031307284906416e-02,4.800095134596400470e-01,5.822796424386811331e-01,5.202802336723544308e-01,1.090647986416757968e-02,1.290064408053744657e-04,2.207267469057576648e-01,9.051705130384611261e-03,1.647055581285816750e-02,4.235689261062886013e-01
7.601748031242505643e-01,4.555663394399687705e-01,1.106690683464272018e-01,4.328409386318541330e-01,2.231062580141960794e+00,5.203496062485011286e-01,1.069235995599494490e-02,2.030703408556762770e-04,1.135530595655297181e-01,1.128102564675291346e-02,6.574225905194430730e-02,2.892809731454015765e-01
7.684188012822621427e-01,4.969930688930823681e-01,1.830212112428129811e-01,1.911677090421966541e-01,5.769472156528101081e+00,5.368376025645242855e-01,1.115356939718773442e-02,4.002787412685479052e-05,1.306186273720859603e-01,9.488014312767524897e-03,7.832349815383585212e-02,3.421098329360373613e-01
9.505386277046058430e-01,4.802370959821729568e-01,1.059822801620321636e-01,2.428405226520782834e-01,2.924923048815579740e+00,9.010772554092116859e-01,8.852250648634599900e-03,1.545056797051297035e-04,1.065781888666086363e-01,9.633261680232678079e-03,3.626497571996963043e-02,1.541111626052505956e-01
6.790475845399505106e-01,4.975068234880565265e-01,2.791377674278229803e-01,4.802774276784907426e-01,1.468318388858424761e+01,3.580951690799010212e-01,9.927970255185384479e-03,1.341768862729279419e-04,4.022410868731630673e-01,1.036070620946100661e-02,4.376239638334328275e-02,4.740202537392125270e-01
8.516127840567540019e-01,4.829991058823707717e-01,4.447334138483208937e-02,4.968775067361898001e-01,8.403280424473878796e+00,7.032255681135080039e-01,1.018968093965886938e-02,3.089721012763612892e-05,1.828239439008214617e-01,1.058890705768422355e-02,6.192198188702754957e-02,8.727343466653094683e-01
7.582323871312319774e-01,4.905148896534040626e-01,2.657621723692018406e-02,4.905319900912023523e-01,9.618559420598524312e+00,5.164647742624639548e-01,9.461195690006737880e-03,4.884941907573377032e-05,2.256006240362143644e-01,1.065389932535289012e-02,5.369887266418846977e-02,8.988268509552896912e-01
5.003474158616537659e-01,4.731151089247512820e-01,1.212541446568788095e-01,4.263072654843841902e-01,3.927314971094121976e+00,6.948317233075318455e-04,1.104410118549950005e-02,1.060529715929855841e-04,5.600472481616412812e-02,1.040174186363324559e-02,5.917375415621009549e-02,1.932130593720045031e-01
8.708496356172323871e-01,4.801896576935100192e-01,2.392284398088732056e-01,2.177839699425441755e-01,1.938381338885225569e+00,7.416992712344647742e-01,9.668128647112765942e-03,1.010836410801021384e-04,4.191808360813426004e-02,1.093571550431675192e-02,7.570198255843403612e-02,1.257126640817877172e-01
6.873514811081100628e-01,4.925618182102936560e-01,2.087038559969393858e-02,3.992612286374166986e-01,1.398471457298066944e+01,3.747029622162201257e-01,9.830239821657491342e-03,8.839125422036219696e-05,1.841177438642299657e-02,1.113804110918917289e-02,8.791517428955132607e-02,9.382092258336668378e-01
7.398994977960646757e-01,4.964324220130839627e-01,9.419699394975501738e-02,2.720786771351522138e-01,1.127585472328494376e+01,4.797989955921293515e-01,1.134239474912628227e-02,1.378859153433408631e-04,7.171509102693772453e-02,9.711228155458721117e-03,4.929728955277854624e-02,5.484548167413285658e-01
5.266625342269980470e-01,4.982908224223843163e-01,4.664160480315424073e-02,9.844718352774389780e-02,9.090981036486416755e+00,5.332506845399609396e-02,9.184204330958600435e-03,4.431814227231706065e-05,6.131425513629419621e-02,1.041113365265732525e-02,5.618014366371042873e-02,6.875535157274116349e-01
7.322227995211234575e-01,4.935852377122894596e-01,1.274417910577884394e-01,3.121371477679945605e-01,1.055598972299731031e+01,4.644455990422469149e-01,9.354825732349341533e-03,1.221323772655146477e-04,2.184279597189279221e-01,1.044684402818096824e-02,2.268463607915748373e-02,3.827103390293676854e-01
7.129656430765543007e-01,4.464836204593016222e-01,3.124561193906870427e-02,3.563891114200916088e-01,2.023416987149793123e+00,4.259312861531086014e-01,1.076206939113187253e-02,1.073947406098993581e-04,2.373413593045395342e-02,1.084387062678560804e-02,7.958816189807620123e-02,2.894531709633293426e-01
7.236317475494447038e-01,4.953701726490952750e-01,8.536185684413925834e-02,3.518249951610012971e-01,8.014907449869944855e+00,4.472634950988894076e-01,1.151609936716679536e-02,1.028233741738676318e-04,1.100541590116866641e-01,1.044063642584142949e-02,1.964464140944223447e-02,2.034757076299095191e-01
9.110870411390409318e-01,4.855920970388416524e-01,6.497191746688442404e-02,2.511659482577081604e-01,4.124109766037596714e+00,8.221740822780818636e-01,1.011177780237209299e-02,1.665865377837248403e-04,1.602357674499210738e-02,9.651916659034224730e-03,7.805275046313646381e-02,4.886402517936337953e-01
7.585669609783214362e-01,4.086176942274395429e-01,7.594026559493158302e-02,4.604929258433640982e-01,4.661761267511305151e-01,5.171339219566428724e-01,1.070674175728494361e-02,3.906113453796914174e-05,1.188862900086438135e-01,1.082652463344099640e-02,8.145011408056335167e-02,3.311814043906954330e-01
8.017974877721776306e-01,2.159320068910029478e-01,3.130069413419371838e-01,2.474392080313833620e-01,3.330314626020552948e-01,6.035949755443552611e-01,9.855454525067967875e-03,6.925848107772181444e-05,1.237895769032310855e-01,1.011519410876388948e-02,9.901677242639327081e-02,1.737665816417013342e-01
6.377859564470982345e-01,3.995117461452111773e-01,3.667808182765450870e-02,4.363380973387539496e-01,1.052450726728271224e+00,2.755719128941964691e-01,1.058799633414362999e-02,2.865820996847022532e-05,1.128786627366548667e-01,1.071188346989368489e-02,6.387645319420912071e-02,2.549594379992122795e-01
8.628676336859547602e-01,4.728701351407664788e-01,9.930038125192055046e-03,4.047999851163295304e-01,3.891711744067196221e+00,7.257352673719095204e-01,9.966736137256322972e-03,8.345202495416304412e-05,8.744337028542191470e-02,8.339637048059385036e-03,1.703998914296142239e-02,8.500855620895872988e-01
6.940980219675985108e-01,4.177671737120872142e-01,6.577534796935929906e-02,3.296541203596678460e-01,7.119788895528061934e-01,3.881960439351970216e-01,9.369934131960182266e-03,9.215020942374386678e-05,1.465585267765160127e-01,1.018470126060409299e-02,7.390955418459163595e-02,5.783940813941836900e-01
